version,version_name,release_date,category,feature_name,funded_by,funded_by_link,developed_by,developed_by_link,md_file
3.44,3.44 '<img',Not specified,Programmability,Add method to convert shapely geometry to QGIS Geometry,Not specified,,Till,,index.md
3.44,3.44 '<img',Not specified,Programmability,Expose QGIS GPS Tools to Python API and Plugins,"the Danish Nature Agency, Naturstyrelsen",https://naturstyrelsen.dk/,Germán,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Even Rouault (Spatialys),QGIS.ORG (through donations and sustaining,,Even Rouault,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Alessandro Pasotti (QCooperative),QGIS.ORG (through donations and sustaining,,Alessandro Pasotti,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Jacky Volpes (Oslandia),QGIS.ORG (through donations and sustaining,,Jacky Volpes,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Jean Felder (Oslandia),QGIS.ORG (through donations and sustaining,,Jean Felder,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Alexander Bruy (QCooperative),QGIS.ORG (through donations and sustaining,,Alexander Bruy,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Stefanos Natsis (LutraConsulting),QGIS.ORG (through donations and sustaining,,Stefanos Natsis,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug Fixes by Germán Carrillo (OPENGIS),QGIS.ORG (through donations and sustaining,,Germán Carrillo,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Mathieu Pellerin (OPENGIS),QGIS.ORG (through donations and sustaining,,Mathieu Pellerin,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Julien Cabieces (Oslandia),QGIS.ORG (through donations and sustaining,,Julien Cabieces,,index.md
3.44,3.44 '<img',Not specified,Notable Fixes,Bug fixes by Nyall Dawson (North Road),QGIS.ORG (through donations and sustaining,,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,General,Flatpak,Aleix Pol,https://github.com/aleixpol,Aleix Pol,https://github.com/aleixpol,index.md
3.4,3.4 'LTR',Not specified,General,SVG files can be embedded in projects and symbols,SMEC/SJ,http://smec.com,Nyall Dawson,http://north-road.com,index.md
3.4,3.4 'LTR',Not specified,General,OpenCL based acceleration,QGIS.org,http://qgis.org,Alessandro Pasotti,http://qgis.org,index.md
3.4,3.4 'LTR',Not specified,Map Tools,Identify or select features based on existing polygon,Leicestershire County Council,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,User Interface,Auto selection of exported files in file manager,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,"New ""Open Directory"" option for disabled welcome page projects",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,UX Improvements for Temporary Scratch Layers,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,Task manager improvements,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,Hyperlinks to local vector & raster datasets in the information panel,iMhere Asia,http://www.imhere-asia.com/,Mathieu Pellerin,,index.md
3.4,3.4 'LTR',Not specified,User Interface,Style manager improvements,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,Polished browser panel interface and experience,Not specified,,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,User Interface,QML chart and drawings widget,QGIS Project,https://qgis.org/,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Symbology,Mesh layer styling,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Symbology,Classify symmetric in graduated renderer,Not specified,,Not specified,,index.md
3.4,3.4 'LTR',Not specified,Symbology,Partial QML export and import,qwat group,http://qwat.org/,OPENGIS.ch,,index.md
3.4,3.4 'LTR',Not specified,3D Features,Improved navigation,QGIS community through,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,3D Features,Animation,QGIS community through,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,3D Features,Simple rendering of 3D linestrings,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,3D Features,Identification map tool for 3D views,"Department of Environment, Land and",,Martin Dobias,,index.md
3.4,3.4 'LTR',Not specified,3D Features,Experimental Python API,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Print Layouts,3D map items,QGIS community through,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Expressions,New expression functions and variables,Not specified,,Étienne Trimaille,http://qgis.org,index.md
3.4,3.4 'LTR',Not specified,Expressions,Code completion for expression builder,OPENGIS.ch,http://www.opengis.ch/,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Digitising,GPS tracking improvements,Andrea Rossi,https://github.com/rossia,Andrea Rossi,https://github.com/rossia,index.md
3.4,3.4 'LTR',Not specified,Digitising,More angle choices in advanced digitizing dock,lbartoletti,https://github.com/lbartoletti,Not specified,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Vertex tool can work on the current layer only,Oslandia,https://oslandia.com,Paul Blottiere,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Add reverse line maptools,OSLANDIA,https://oslandia.com,Loïc Bartoletti,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Geometry Precision,Kanton,,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Automatically remove duplicate nodes,Kanton,,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Check for geometry validity,Kanton,,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Digitising,Topology checks while editing,Kanton,,Matthias Kuhn,,index.md
3.4,3.4 'LTR',Not specified,Data Management,Translation of QGIS projects,QGIS Usergroup Switzerland and QGEP,,David Signer,,index.md
3.4,3.4 'LTR',Not specified,Data Management,Switch Attribute Table dock mode on demand,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Data Management,New locator filter to search across all layers,Opengis.ch,http://www.opengis.ch/,Denis Rouzaud,http://www.opengis.ch/,index.md
3.4,3.4 'LTR',Not specified,Data Management,Non-removable (required) layers highlighted in layer tree,Arpa Piemonte (Dipartimento Tematico,,Martin Dobias,,index.md
3.4,3.4 'LTR',Not specified,Data Management,Append raster layer to an existing Geopackage,Borys,,Borys,,index.md
3.4,3.4 'LTR',Not specified,Forms and Widgets,Drill-down (cascading) forms in QGIS Value Relation Widgets,QGIS community through,,Alessandro Pasotti,,index.md
3.4,3.4 'LTR',Not specified,Processing,"New ""Edit in place"" mode",Crowdfunding,,Nyall Dawson,https://north-road.com,index.md
3.4,3.4 'LTR',Not specified,Processing,Store models inside project,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,Sample Raster Values,Faunalia,https://www.faunalia.eu,Matteo Ghetta,,index.md
3.4,3.4 'LTR',Not specified,Processing,New 'Raster pixels to polygons' algorithm,SMEC/SJ,http://smec.com,Nyall Dawson,http://north-road.com,index.md
3.4,3.4 'LTR',Not specified,Processing,K Means clustering algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,dbscan spatial clustering algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,Improved algorithms,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,Filter Vertices by M and Filter Vertices by Z algorithms,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Array of Translated Features"" algorithm",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Array of offset (parallel) lines"" algorithm",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,Choice of units for non degree/unknown distances,North Road,http://north-road.com,Nyall Dawson,http://north-road.com,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Drape features to z/m"" algorithms",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Raster pixels to points"" algorithm",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,Line substring algorithm,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Interpolate point on line"" algorithm",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,k-neighbour concave hull,Not specified,,"Detlev Neumann, Rudi von",,index.md
3.4,3.4 'LTR',Not specified,Processing,Python scripts which implement algorithms now execute the algorithm on drag and drop and browser double click,iMhere Asia,http://www.imhere-asia.com/,Mathieu Pellerin,,index.md
3.4,3.4 'LTR',Not specified,Processing,New GDAL's rearrange band algorithm,iMHere Asia,http://www.imhere-asia.com/,Mathieu Pellerin,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Precalculated"" values for model algorithm parameters",QGIS,http://qgis.org,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,"""Categorize a layer using a style XML file"" algorithm",North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Processing,New mode for Snap geometries algorithm,InaSAFE DFAT,https://www.dfat.gov.au/,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,OAuth2 authentication method plugin,Monsanto Company,https://monsanto.com/,"Larry Shaffer, Alessandro",,index.md
3.4,3.4 'LTR',Not specified,Data Providers,Mesh layer: New mesh layer format support,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,Mesh layer: add function to identify value on mesh layers,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,Mesh layer: allow to choose different vector and scalar dataset,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,Mesh layer: allow render vectors/arrows on the user-defined grid,Lutra,,Lutra Consulting,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,JSON/JSONB Type support,Kanton,,David Signer,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,ESRI Token Authentication support,Not specified,,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Data Providers,SQL Server - Invalid geometry handling,Not specified,,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,QGIS Server,Server Cache can be manage by plugins,Not specified,,Not specified,,index.md
3.4,3.4 'LTR',Not specified,QGIS Server,WMTS 1.0.0 support,Ifremer,https://wwz.ifremer.fr/,3Liz,https://3liz.com,index.md
3.4,3.4 'LTR',Not specified,QGIS Server,Add ability to define min. scale for WMTS,Not specified,,Not specified,,index.md
3.4,3.4 'LTR',Not specified,QGIS Server,Support QGIS Server logs to stderr,OSLANDIA,https://oslandia.com,Eric,,index.md
3.4,3.4 'LTR',Not specified,Plugins,Support for encrypted zips in the Plugin Manager,Borys,,Borys,,index.md
3.4,3.4 'LTR',Not specified,Plugins,Offline Editing GeoPackage,Oester Messtechnik,https://messtechnik.ch/,David Signer,,index.md
3.4,3.4 'LTR',Not specified,Programmability,QgsSpatialIndexKDBush,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Programmability,QgsRasterDataProvider::sample method for efficient sampling of rasters at a given point,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Programmability,New geometry API call to return a curve substring,North Road,http://north-road.com,Nyall Dawson,,index.md
3.4,3.4 'LTR',Not specified,Programmability,sip Module API Changes,Not specified,,Not specified,,index.md
3.4,3.4 'LTR',Not specified,Programmability,Python vector data providers,Good will,,Alessandro Pasotti,,index.md
3.6.0,3.6.0 '<img',Not specified,General,"Improved ""missing layer"" handling on project load",A.R.P.A.,,Alessandro Pasotti,http://www.itopen.it,index.md
3.6.0,3.6.0 '<img',Not specified,General,Optional setting for disabling version checks,SMEC/SJ,http://www.smec.com/en_au,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,General,Add a toggle action to vector layer legend items,A.R.P.A.,,Alessandro Pasotti,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Title label decoration,Not specified,,Mathieu Pellerin,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Top/bottom centering placement for decoration items,Not specified,,Mathieu Pellerin,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Vertex tool fixes and improvements,German QGIS user group,http://qgis.de/,Lutra Consulting,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Trim/Extend,Mairie de Megève,https://www.megeve.fr/,Loïc Bartoletti,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Rectangle from 3 points (projected),Not specified,,Loïc Bartoletti,,index.md
3.6.0,3.6.0 '<img',Not specified,Map Tools,Identify tool for mesh layers,Lutra Consulting,,Lutra Consulting,,index.md
3.6.0,3.6.0 '<img',Not specified,User Interface,"A new grayscale theme: ""Blend of Gray""",Not specified,,Mathieu Pellerin,,index.md
3.6.0,3.6.0 '<img',Not specified,User Interface,Multiline selections and editing in code/expression editors,Not specified,,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Better handling of .XML style libraries,North Road,http://north-road.com,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Optionally force right-hand-rule during polygon symbol rendering,QGIS User Group Germany,,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Option for simple lines and marker lines to only render exterior ring or interior rings,QGIS User Group Germany,,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Raster image marker,Not specified,,Mathieu Pellerin,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Raster fill can have images set to remote URLs or embedded images,Not specified,,Mathieu Pellerin,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Use represention values for classified renderers,Not specified,,Matthias Kuhn,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Option to merge categories in categorized renderer,SMEC/SJ,http://www.smec.com/en_au,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Show Project Colors in color bound data defined buttons,North Road,http://north-road.com,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,Style manager dialog improvements,Not specified,,Nyall Dawson,,index.md
3.6.0,3.6.0 '<img',Not specified,Symbology,SLD export for raster styles,"OSGeo UK, GeoServer PSC, Brad Hards",,Luigi Pirelli and,,index.md
